,post_id,text,tokens
1190,15802695,"This might sound like a silly question... But I can't find anywhere what the ""a"" in strconv.Itoa actually stands for. If its taking an integer and turning it into a string, why isn't the function called Itos?
","['This', 'might', 'sound', 'like', 'a', 'silly', 'question...', 'But', 'I', ""can't"", 'find', 'anywhere', 'what', 'the', '""a""', 'in', 'strconv.Itoa', 'actually', 'stands', 'for.', 'If', 'its', 'taking', 'an', 'integer', 'and', 'turning', 'it', 'into', 'a', 'string,', 'why', ""isn't"", 'the', 'function', 'called', 'Itos?']"
1191,15834278," in my web browser the index.html content is delivered successfully, however, all the js and css URLs return 404s.

How can I get the program to serve files out of static sub-directories?
","['I', 'am', 'attempting', 'to', 'use', 'the', 'Gorilla', ""toolkit's"", 'mux', 'package', 'to', 'route', 'URLs', 'in', 'a', 'Go', 'web', 'server.', 'Using', 'this', 'question', 'as', 'a', 'guide', 'I', 'have', 'the', 'following', 'Go', 'code:', 'func', 'main', '()', '{', 'r', ':=', 'mux.NewRouter()', 'r.Handle(""/"", http.FileServer(http.Dir(""./static/"")))', 'r.HandleFunc(""/search/{searchTerm}"", Search)', 'r.HandleFunc(""/load/{dataId}"", Load)', 'http.Handle(""/"", r)', 'http.ListenAndServe("":8100"", nil)', '}', 'The', 'directory', 'structure', 'is:', '...', 'main', '.', 'go', 'static', '|', 'index', '.', 'html', '|', 'js', '|', '|', 'css', '|', 'The', 'Javascript', 'and', 'CSS', 'files', 'are', 'referenced', 'in', 'index.html', 'like', 'this:', '...', '...', 'When', 'I', 'access', 'http', '://', 'localhost', ':', '8100', 'in', 'my', 'web', 'browser', 'the', 'index.html', 'content', 'is', 'delivered', 'successfully,', 'however,', 'all', 'the', 'js', 'and', 'css', 'URLs', 'return', '404s.', 'How', 'can', 'I', 'get', 'the', 'program', 'to', 'serve', 'files', 'out', 'of', 'static', 'sub-directories?']"
1192,15858658,"

However, the order of the messages that get passed to each channel is important. I looked to the spec to see if channels preserve order when blocked, and all I found was this:


  If the capacity is greater than zero, the channel is asynchronous: communication operations succeed without blocking if the buffer is not full (sends) or not empty (receives), and elements are received in the order they are sent.


To me, if a write is blocked, then it is not ""sent"", but waiting to be sent. With that assumption, the above says nothing about order of sending when multiple goroutines are blocked on writing.

Are there any guarantees about the order of sends after a channel becomes unblocked?
","['I', 'have', 'a', 'slice', 'of', 'channels', 'that', 'all', 'receive', 'the', 'same', 'message:', 'func', 'broadcast', '(', 'c', '<-', 'chan', 'string', ',', 'chan', 's', '[]', 'chan', '<-', 'string', ')', '{', 'for', 'msg', ':=', 'range', 'c', '{', 'for', '_', ',', 'ch', ':=', 'range', 'chan', 's', '{', 'ch', '<-', 'msg', '}', '}', '}', 'However,', 'since', 'each', 'of', 'the', 'channels', 'in', 'chans', 'are', 'potentially', 'being', 'read', 'at', 'a', 'different', 'rate,', 'I', ""don't"", 'want', 'to', 'block', 'the', 'other', 'channels', 'when', 'I', 'get', 'a', 'slow', 'consumer.', ""I've"", 'solved', 'this', 'with', 'goroutines:', 'func', 'broadcast', '(', 'c', '<-', 'chan', 'string', ',', 'chan', 's', '[]', 'chan', '<-', 'string', ')', '{', 'for', 'msg', ':=', 'range', 'c', '{', 'for', '_', ',', 'ch', ':=', 'range', 'chan', 's', '{', 'go', 'func', '()', '{', 'ch', '<-', 'msg', '}()', '}', '}', '}', 'However,', 'the', 'order', 'of', 'the', 'messages', 'that', 'get', 'passed', 'to', 'each', 'channel', 'is', 'important.', 'I', 'looked', 'to', 'the', 'spec', 'to', 'see', 'if', 'channels', 'preserve', 'order', 'when', 'blocked,', 'and', 'all', 'I', 'found', 'was', 'this:', 'If', 'the', 'capacity', 'is', 'greater', 'than', 'zero,', 'the', 'channel', 'is', 'asynchronous:', 'communication', 'operations', 'succeed', 'without', 'blocking', 'if', 'the', 'buffer', 'is', 'not', 'full', '(sends)', 'or', 'not', 'empty', '(receives),', 'and', 'elements', 'are', 'received', 'in', 'the', 'order', 'they', 'are', 'sent.', 'To', 'me,', 'if', 'a', 'write', 'is', 'blocked,', 'then', 'it', 'is', 'not', '""sent"",', 'but', 'waiting', 'to', 'be', 'sent.', 'With', 'that', 'assumption,', 'the', 'above', 'says', 'nothing', 'about', 'order', 'of', 'sending', 'when', 'multiple', 'goroutines', 'are', 'blocked', 'on', 'writing.', 'Are', 'there', 'any', 'guarantees', 'about', 'the', 'order', 'of', 'sends', 'after', 'a', 'channel', 'becomes', 'unblocked?']"
1193,16141467,"
","[""I'm"", 'executing', 'a', 'template', 'with', '2', 'parallel', 'arrays', '(same', 'size)', 'and', 'I', 'want', 'to', 'list', 'items', 'from', 'both', 'arrays', 'in', 'parallel,', 'how', 'do', 'I', 'use', 'index', 'inside', 'of', 'range?', 'this', 'obviously', ""doesn't"", 'work:', '{{', 'range', '$', 'i', ',', '$', 'e', ':=', '.', 'First', '}}$', 'e', '-', '{{', 'index', '.', 'Second', '$', 'i', '}}{{', 'end', '}}']"
1194,16168601,". It will only help you to know which file may cause the problem but nothing more deeply. Since import relationship just become more and more complex while code grows, I'm eager to know how to avoid import cycle more efficiently in Go. Any help is much appreciated.
","[""I'm"", 'working', 'on', 'a', 'Go', 'project', 'for', 'a', 'month.', 'The', 'good', 'thing', 'is', 'Go', 'is', 'really', 'highly', 'efficient.', 'But', 'after', 'a', 'month', 'of', 'development', ""I've"", 'already', 'got', 'thousands', 'lines', 'of', 'code', 'and', 'many', 'packages.', 'To', 'avoid', 'import', 'cycle', 'is', 'a', 'major', 'issue', 'for', 'me', 'that', 'anytime', 'I', 'got', 'a', 'import', 'cycle', 'error,', 'I', 'have', 'no', 'idea', 'where', 'the', 'problem', 'may', 'be', 'at', 'first', 'time.', 'The', 'Go', 'compiler', 'also', 'only', 'have', 'very', 'simple', 'notice', 'that', 'always', 'not', 'good', 'enough', 'to', 'locate', 'issue', 'quickly', 'like:', 'main', '.', 'go', ':', '7', ':', '3', ':', 'import', 'cycle', 'not', 'allowed', '.', 'It', 'will', 'only', 'help', 'you', 'to', 'know', 'which', 'file', 'may', 'cause', 'the', 'problem', 'but', 'nothing', 'more', 'deeply.', 'Since', 'import', 'relationship', 'just', 'become', 'more', 'and', 'more', 'complex', 'while', 'code', 'grows,', ""I'm"", 'eager', 'to', 'know', 'how', 'to', 'avoid', 'import', 'cycle', 'more', 'efficiently', 'in', 'Go.', 'Any', 'help', 'is', 'much', 'appreciated.']"
1195,16916464,"

The output I get is:

I am a *main.Fish


What I want is:

I am a *main.Cod

","['How', 'do', 'I', 'get', 'the', 'correct', 'Type', 'of', 'the', 'struct', 'using', 'the', 'anonymous', 'field', '(or', 'superclass)?', 'I', 'am', 'trying', 'to', 'make', 'this', 'fish', 'describe', 'itself', 'as', 'a', 'cod:', 'package', 'main', 'import', '(', '""fmt""', '""reflect""', ')', 'type', 'Fish', 'struct', '{', '}', 'func', '(', 'self', '*', 'Fish', ')', 'WhatAmI', '()', 'string', '{', 'return', 'reflect.TypeOf(self).String()', '}', 'type', 'Cod', 'struct', '{', 'Fish', '}', 'func', 'main', '()', '{', 'c', ':=', 'new', '(', 'Cod', ')', 'fmt.Println(""I am a"", c.WhatAmI())', '}', 'The', 'output', 'I', 'get', 'is:', 'I', 'am', 'a', '*main.Fish', 'What', 'I', 'want', 'is:', 'I', 'am', 'a', '*main.Cod']"
1196,16931499,"

The compiler complain about the  v[""level""] 

","['I', 'have', 'the', 'following', 'JSON,', 'and', 'I', 'want', 'to', 'parse', 'it', 'into', 'array', 'of', 'class:', '{', '""1001""', ':', '{', '""level""', ':', '10', ',', '""monster-id""', ':', '1001', ',', '""skill-level""', ':', '1', ',', '""aimer-id""', ':', '301', '}', '""1002""', ':', '{', '""level""', ':', '12', ',', '""monster-id""', ':', '1002', ',', '""skill-level""', ':', '1', ',', '""aimer-id""', ':', '302', '}', '""1003""', ':', '{', '""level""', ':', '16', ',', '""monster-id""', ':', '1003', ',', '""skill-level""', ':', '2', ',', '""aimer-id""', ':', '303', '}', '}', 'Here', 'is', 'what', 'i', 'am', 'trying', 'to', 'do', 'but', 'failed:', 'type', 'Monster', 'struct', '{', 'MonsterId', 'int32', 'Level', 'int32', 'SkillLevel', 'int32', 'AimerId', 'int32', '}', 'type', 'MonsterCollection', 'struct', '{', 'Pool', 'map', '[', 'string', ']', 'Monster', '}', 'func', '(', 'mc', '*', 'MonsterCollection', ')', 'FromJson', '(', 'jsonStr', 'string', ')', '{', 'var', 'data', 'interface', '{}', 'b', ':=', '[]', 'byte', '(', 'jsonStr', ')', 'err', ':=', 'json.Unmarshal(b, &data)', 'if', 'err', '!=', 'nil', '{', 'return', '}', 'm', ':=', 'data', '.(', 'map', '[', 'string', ']', 'interface', '{})', 'i', ':=', '0', 'for', 'k', ',', 'v', ':=', 'range', 'm', '{', 'monster', ':=', 'new', '(', 'Monster', ')', 'monster', '.', 'Level', '=', 'v', '[', '""level""', ']', 'monster', '.', 'MonsterId', '=', 'v', '[', '""monster-id""', ']', 'monster', '.', 'SkillLevel', '=', 'v', '[', '""skill-level""', ']', 'monster', '.', 'AimerId', '=', 'v', '[', '""aimer-id""', ']', 'mc', '.', 'Pool', '[', 'i', ']', '=', 'monster', 'i', '++', '}', '}', 'The', 'compiler', 'complain', 'about', 'the', 'v[""level""]']"
1197,16931561,"The fmt package has a Scan function that reads stdin, and writes consecutive space separated values to the variables you provide. Is there a way to use this with Slices, so that I could create a slice of sice n, and have scan read n values and put them into the slice?
","['The', 'compiler', 'complain', 'about', 'the', 'v[""level""]']"
1198,17004405,"

I'm just starting out, so I don't have any data yet. Is there a way I can convert the Template object into a string without data?
","[""I've"", 'loaded', 'a', 'template', 'file', 'into', 'memory', 'with', 'the', 'following', 'code:', 't', ':=', 'template.New(""master"")', 'tpl', ',', 'err', ':=', 't.ParseFiles(""templates/index.html"")', 'Now', 'I', 'want', 'to', 'draw', 'that', 'template', 'into', 'a', 'string,', 'so', 'my', 'index.html', 'is', 'pretty', 'empty:', '{{', 'define', '""master""', '}}', 'Hello', 'World', '{{', 'end', '}}', ""I'm"", 'just', 'starting', 'out,', 'so', 'I', ""don't"", 'have', 'any', 'data', 'yet.', 'Is', 'there', 'a', 'way', 'I', 'can', 'convert', 'the', 'Template', 'object', 'into', 'a', 'string', 'without', 'data?']"
1199,17086309,"

The case is that i have many non-code resources, like default settings files, html templates and images... but it seems a little weird to me place it in the ""src/github.com/username/reponame"" directory (because the first ""src"" part).

What are the most common solutions to this problem?

Another problem I'm facing now is that I don't know the most common ""make"" tools to build an entire project with external resources like default settings files or html (the ""go build/install"" commands only take care of source code files). How do you take care of relative paths when the executable is ""installed""?

Disclaimer: I've read this thread: How to access resource files after the 'go' tool installed the executable? , but I didn't see reliable solutions. My executable is a server, and it's not an option to embed the settings files and recompile every time I want to reconfigure the server (and its not an option to pass all the settings parameters via execution parameters, because the settings file is very complex).
","[""I'm"", 'new', 'to', 'Go', 'and', ""I'm"", 'struggling', 'to', 'find', 'the', 'best', 'way', 'to', 'handle', 'Git', 'repositories.', 'At', 'this', 'moment', ""I'm"", 'using', 'the', ""Go's"", 'official', 'proposed', 'directories', 'structure,', 'but', 'I', 'think', 'it', 'has', 'many', 'pitfalls.', ""It's"", 'something', 'like', '$', 'GOPATH', 'bin', 'non', '-', 'import', 'ant', '-', 'stuff', 'pkg', 'non', '-', 'import', 'ant', '-', 'stuff', 'src', 'github', '.', 'com', 'username', 'reponame', 'The', 'case', 'is', 'that', 'i', 'have', 'many', 'non-code', 'resources,', 'like', 'default', 'settings', 'files,', 'html', 'templates', 'and', 'images...', 'but', 'it', 'seems', 'a', 'little', 'weird', 'to', 'me', 'place', 'it', 'in', 'the', '""src/github.com/username/reponame""', 'directory', '(because', 'the', 'first', '""src""', 'part).', 'What', 'are', 'the', 'most', 'common', 'solutions', 'to', 'this', 'problem?', 'Another', 'problem', ""I'm"", 'facing', 'now', 'is', 'that', 'I', ""don't"", 'know', 'the', 'most', 'common', '""make""', 'tools', 'to', 'build', 'an', 'entire', 'project', 'with', 'external', 'resources', 'like', 'default', 'settings', 'files', 'or', 'html', '(the', '""go', 'build/install""', 'commands', 'only', 'take', 'care', 'of', 'source', 'code', 'files).', 'How', 'do', 'you', 'take', 'care', 'of', 'relative', 'paths', 'when', 'the', 'executable', 'is', '""installed""?', 'Disclaimer:', ""I've"", 'read', 'this', 'thread:', 'How', 'to', 'access', 'resource', 'files', 'after', 'the', ""'go'"", 'tool', 'installed', 'the', 'executable?', ',', 'but', 'I', ""didn't"", 'see', 'reliable', 'solutions.', 'My', 'executable', 'is', 'a', 'server,', 'and', ""it's"", 'not', 'an', 'option', 'to', 'embed', 'the', 'settings', 'files', 'and', 'recompile', 'every', 'time', 'I', 'want', 'to', 'reconfigure', 'the', 'server', '(and', 'its', 'not', 'an', 'option', 'to', 'pass', 'all', 'the', 'settings', 'parameters', 'via', 'execution', 'parameters,', 'because', 'the', 'settings', 'file', 'is', 'very', 'complex).']"
1200,17208763," script.

I thought Go would be somewhere between C and Python as far as running time is concerned.  Am I doing something inefficiently with my Go code, and if so, what?

P.S. I also ran the above three programs without the file handling operations, and still the same result, i.e., Go takes an extraordinarily long time compared to the other two.
","['I', 'was', 'solving', 'a', 'simple', 'question', 'in', 'C,', 'Go,', 'and', 'Python', 'and', 'comparing', 'the', 'results.', 'The', 'solution', 'is', 'simply', 'supposed', 'to', 'have', 'two', 'equations', 'inside', 'an', 'if-else', 'block.', 'The', 'following', 'are', 'the', 'code', 'for', 'my', 'solution', 'in:', 'C', 'python', 'go', 'I', 'was', 'comparing', 'the', 'way', 'the', 'three', 'languages', 'deal', 'with', 'floating', 'point', 'results', 'and', 'hence', 'made', 'this', 'script', 'to', 'generate', 'the', 'test', 'cases', 'and', 'this', 'to', 'compare', 'the', 'results,', 'two', 'at', 'a', 'time.', 'The', 'weird', 'thing', 'is', 'the', 'time', 'it', 'takes', 'to', 'run', 'the', 'first', '3', 'scripts.', 'The', 'C', 'program', 'obviously', 'runs', 'within', 'a', 'couple', 'of', 'seconds.', 'Python', 'takes', 'around', '2.5-3', 'seconds.', 'However,', 'Go', 'is', 'taking', 'around', '24-25', 'seconds', 'to', 'run', 'the', 'program', 'on', 'the', 'test', 'cases', 'generated', 'by', 'the', 'generate_test_cases', '.', 'py', 'script.', 'I', 'thought', 'Go', 'would', 'be', 'somewhere', 'between', 'C', 'and', 'Python', 'as', 'far', 'as', 'running', 'time', 'is', 'concerned.', 'Am', 'I', 'doing', 'something', 'inefficiently', 'with', 'my', 'Go', 'code,', 'and', 'if', 'so,', 'what?', 'P.S.', 'I', 'also', 'ran', 'the', 'above', 'three', 'programs', 'without', 'the', 'file', 'handling', 'operations,', 'and', 'still', 'the', 'same', 'result,', 'i.e.,', 'Go', 'takes', 'an', 'extraordinarily', 'long', 'time', 'compared', 'to', 'the', 'other', 'two.']"
1201,17222021,"I want to integrate ReCAPTCHA to my GAE Golang web application. In order to verify a captcha, I need to get user's IP address. How can I fetch user's IP address from a form post?
","['I', 'want', 'to', 'integrate', 'ReCAPTCHA', 'to', 'my', 'GAE', 'Golang', 'web', 'application.', 'In', 'order', 'to', 'verify', 'a', 'captcha,', 'I', 'need', 'to', 'get', ""user's"", 'IP', 'address.', 'How', 'can', 'I', 'fetch', ""user's"", 'IP', 'address', 'from', 'a', 'form', 'post?']"
1202,17266532," in go
","['Is', 'there', 'anything', 'like', 'fizzler,', 'htmlagilitypack', 'or', 'beautifulsoup', 'for', 'go?', 'I', 'want', 'to', 'do', 'something', 'like', 'doc.load(html); aelements:=doc.SelectAll(""a"")', 'in', 'go']"
1203,17383554,"

Then modelling the objects inside with their own struct.  I'd rather do it the first way, is it possible?
","['I', 'want', 'to', 'be', 'able', 'to', 'Marshal/Unmarshall', 'a', 'struct', 'type', 'MyType', 'struct', '{', 'Items', 'json', ':', '""item""', '}', 'Where', 'an', 'example', 'JSON', 'document', 'it', 'must', 'be', 'able', 'to', 'handle', 'is', '{', '""items""', ':[', '""value1""', ',', '{', '""x""', ':', '""y""', '},', '""value3""', ']}', 'I', 'am', 'only', 'starting', 'to', 'learn', 'Go.', 'I', 'am', 'starting', 'to', 'think', 'I', 'might', 'need', 'to', 'impose', 'some', 'restrictions', 'on', 'the', 'structure', 'of', 'the', 'array.', 'Using', 'the', 'above', 'example,', 'my', 'idea', 'would', 'be', '{', '""items""', ':[', '{', '""type""', ':', 'null', ',', '""value""', ':', '""value1""', '}', '{', '""type:""', 'x', '"", ""', 'value', '"":""', 'y', '},', '{', '""type""', ':', '""value3""', ',', '""value""', ':', '""value3""', '}', ']}', 'Then', 'modelling', 'the', 'objects', 'inside', 'with', 'their', 'own', 'struct.', ""I'd"", 'rather', 'do', 'it', 'the', 'first', 'way,', 'is', 'it', 'possible?']"
1204,17574770,".

So, how could this be implemented? 
","['Given', 'this', 'type', 'type', 'Response', 'map', '[', 'string', ']', 'interface', '{}', 'I', 'created', 'a', 'method', 'NewResponse', 'which', 'fills', 'in', 'the', 'default', 'values:', 'func', 'NewResponse', '()', 'Response', '{', 'resp', ':=', 'Response', '{', '""status""', ':', '200', ',', '""msg""', ':', '""Added jobs to queue""', '}', 'resp_metadata', ':=', 'make', '(', 'map', '[', 'string', ']', 'string', ')', 'resp_metadata', '[', '""base""', ']', '=', '""api/v1""', 'resp_metadata', '[', '""self""', ']', '=', '""/crawler/jobs/add""', 'resp', '[', '""metadata""', ']', '=', 'resp_metadata', 'return', 'resp', '}', 'which', 'i', 'call', 'like', 'NewResponse()', 'but', 'I', 'would', 'like', 'to', 'do', 'Response.New()', 'instead,', 'so', 'the', 'method', 'signature', 'should', 'be', 'like', 'this', 'func', '(', 'Response', ')', 'New', '()', 'Response', '{', 'but', 'then', 'I', 'always', 'get', 'the', 'error', 'not', 'enough', 'arguments', 'in', 'call', 'to', 'Response', '.', 'New', '.', 'So,', 'how', 'could', 'this', 'be', 'implemented?']"
1205,17595502,"
","['I', 'was', 'looking', 'at', 'net/http', 'and', 'crypto/x509', 'I', 'wondering', 'which', 'approach', 'is', 'better', 'and', 'why.', 'net/http/http.go', 'uses', 'strings:', '//', 'HTTP', 'request', 'parsing', 'errors.', 'type', 'ProtocolError', 'struct', '{', 'ErrorString', 'string', '}', 'func', '(', 'err', '*', 'ProtocolError', ')', 'Error', '()', 'string', '{', 'return', 'err', '.', 'ErrorString', '}', 'var', '(', 'ErrHeaderTooLong', '=', '&', 'ProtocolError', '{', '""header too long""', '}', 'ErrShortBody', '=', '&', 'ProtocolError', '{', '""entity body too short""', '}', 'ErrNotSupported', '=', '&', 'ProtocolError', '{', '""feature not supported""', '}', 'ErrUnexpectedTrailer', '=', '&', 'ProtocolError', '{', '""trailer header without chunked transfer encoding""', '}', 'ErrMissingContentLength', '=', '&', 'ProtocolError', '{', '""missing ContentLength in HEAD response""', '}', 'ErrNotMultipart', '=', '&', 'ProtocolError', '{', '""request Content-Type isn\'t multipart/form-data""', '}', 'ErrMissingBoundary', '=', '&', 'ProtocolError', '{', '""no multipart boundary param in Content-Type""', '}', ')', 'crypto/x509/verify.go', 'uses', 'ints:', 'type', 'InvalidReason', 'int', 'const', '(', 'TooManyIntermediates', 'IncompatibleUsage', ')', 'type', 'CertificateInvalidError', 'struct', '{', 'Cert', '*', 'Certificate', 'Reason', 'InvalidReason', '}', 'func', '(', 'e', 'CertificateInvalidError', ')', 'Error', '()', 'string', '{', 'switch', 'e', '.', 'Reason', '{', 'case', 'TooManyIntermediates', ':', 'return', '""x509: too many intermediates for path length constraint""', 'case', 'IncompatibleUsage', ':', 'return', '""x509: certificate specifies an incompatible key usage""', '}', 'return', '""x509: unknown error""', '}']"
